Can Daughter be considered a subcategory of 'Child that is also Female that is also OffSpring that is also Parent that is also Person'?, True
Can Daughter be considered a subcategory of 'Woman'?, True
Can Daughter be considered a subcategory of 'Child that is also Female that is also OffSpring that is also Parent that is also Person that is also Woman'?, True
Can Daughter be considered a subcategory of 'Male'?, False
Can Daughter be considered a subcategory of 'Sibling'?, False
Can Daughter be considered a subcategory of 'GrandFather'?, False
Can Daughter be considered a subcategory of 'Child that is also Female that is also OffSpring that is also Parent that is also Person that is also Woman that is also Thing'?, True
Can Child that is also Person be considered a subcategory of 'GrandMother'?, False
Can GrandFather be considered a subcategory of 'something that hasSibling some Woman'?, False
Can Person that is also Sister be considered a subcategory of 'Parent'?, False
Can GrandFather that is also Man be considered a subcategory of 'Daughter'?, False
Can Man be considered a subcategory of 'something that hasSibling some Sister'?, False
Can GrandParent that is also Sister be considered a subcategory of 'GrandMother'?, False
Can GrandMother that is also Woman be considered a subcategory of 'Sister'?, False
Can OffSpring be considered a subcategory of 'GrandFather'?, False
Can Daughter that is also Man be considered a subcategory of 'GrandMother'?, False
Can GrandFather that is also GrandParent be considered a subcategory of 'Daughter'?, False
Can Daughter be considered a subcategory of 'something that hasSex some Child'?, True
Can GrandMother be considered a subcategory of 'something that hasSex some Child'?, True
Can Thing that is also something that (hasSex some Child) be considered a subcategory of 'Thing that is also something that (hasSex some Child)'?, False
Can GrandMother be considered a subcategory of 'GrandMother'?, False
Can GrandMother be considered a subcategory of 'Thing'?, False
Can GrandMother be considered a subcategory of 'Son'?, False
Can GrandMother be considered a subcategory of 'Female'?, False
Can GrandMother be considered a subcategory of 'Father'?, False
Can GrandMother be considered a subcategory of 'Child'?, False
Can GrandMother be considered a subcategory of 'Person'?, True
Can Person be considered a subcategory of 'GrandMother'?, False
Can Person be considered a subcategory of 'Thing that is also something that (hasSex some Child)'?, True
Can Person be considered a subcategory of 'Thing'?, True
Can Thing be considered a subcategory of 'Thing that is also something that (hasSex some Child)'?, True
Can Thing be considered a subcategory of 'Thing'?, True
Can Father be considered a subcategory of 'Child'?, False
Can Person be considered a subcategory of 'Child'?, False
Can Brother be considered a subcategory of 'Child'?, False
Can Man be considered a subcategory of 'Child'?, False
Can Mother be considered a subcategory of 'Child'?, False
Can Sex be considered a subcategory of 'Child'?, False
Can Sister be considered a subcategory of 'Child'?, False
Can Woman be considered a subcategory of 'Child'?, False
Can Sibling be considered a subcategory of 'Child'?, True
Can Sibling be considered a subcategory of 'GrandMother'?, False
Can Sibling be considered a subcategory of 'Thing'?, True
Can Sibling be considered a subcategory of 'Child that is also Thing'?, TRUE
Can Sibling be considered a subcategory of 'Son'?, False
Can Sibling be considered a subcategory of 'Female'?, False
Can Sibling be considered a subcategory of 'Father'?, False
Can Sibling be considered a subcategory of 'Person'?, True
Can Sibling be considered a subcategory of 'Child that is also Person that is also Thing'?, True
Can Sibling be considered a subcategory of 'Brother'?, False
Can Sibling be considered a subcategory of 'Parent'?, False
Can Sibling be considered a subcategory of 'Daughter'?, False
Can Sibling be considered a subcategory of 'Man'?, False
Can Sibling be considered a subcategory of 'Mother'?, False
Can Sibling be considered a subcategory of 'GrandParent'?, False
Can Sibling be considered a subcategory of 'Sex'?, False
Can Sibling be considered a subcategory of 'Sister'?, **False
Can Sibling be considered a subcategory of 'OffSpring'?, False
Can Sibling be considered a subcategory of 'Woman'?, False
Can Sibling be considered a subcategory of 'Male'?, False
Can Sibling be considered a subcategory of 'GrandFather'?, False
Can Mother be considered a subcategory of 'something that hasChild some Son'?, False
Can GrandMother that is also Woman be considered a subcategory of 'Parent'?, False
Can Father be considered a subcategory of 'something that hasSibling some Parent'?, True
Can Father be considered a subcategory of 'GrandMother'?, False
Can Father be considered a subcategory of 'Son'?, False
Can Father be considered a subcategory of 'Female'?, False
Can Father be considered a subcategory of 'Person'?, True
Can Father be considered a subcategory of 'Thing'?, True
Can Father be considered a subcategory of 'Person that is also Thing'?, True
Can Father be considered a subcategory of 'Parent'?, True
Can Father be considered a subcategory of 'Parent that is also Person that is also Thing'?, True
Can Father be considered a subcategory of 'Daughter'?, False
Can Father be considered a subcategory of 'Man'?, True
Can Father be considered a subcategory of 'Man that is also Parent that is also Person that is also Thing'?, True
Can Father be considered a subcategory of 'Mother'?, False
Can Father be considered a subcategory of 'GrandParent'?, False
Can Father be considered a subcategory of 'Sex'?, False
Can Father be considered a subcategory of 'Sister'?, False
Can Father be considered a subcategory of 'OffSpring'?, False
Can Father be considered a subcategory of 'Woman'?, False
Can Father be considered a subcategory of 'Male'?, False
Can Father be considered a subcategory of 'Sibling'?, False
Can Father be considered a subcategory of 'GrandFather'?, False
Can Parent that is also Sex be considered a subcategory of 'OffSpring'?, False
Can something that hasParent some Brother be considered a subcategory of 'OffSpring'?, False
Can GrandParent that is also Sex be considered a subcategory of 'Child'?, False
Can GrandParent that is also Sister be considered a subcategory of 'Male'?, False
Can Father that is also Female be considered a subcategory of 'Sister'?, False
Can GrandFather that is also Man be considered a subcategory of 'Woman'?, False
Can Child that is also Parent be considered a subcategory of 'Female'?, False
Can Brother that is also OffSpring be considered a subcategory of 'Mother'?, False
Can Father that is also GrandParent be considered a subcategory of 'Woman'?, False
Can something that hasChild some Sister be considered a subcategory of 'Female'?, True
Can something that hasChild some Sister be considered a subcategory of 'GrandMother'?, False
Can Sister be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing))'?, True
Can Sister that is also Thing be considered a subcategory of 'GrandMother'?, False
Can Sister that is also Thing be considered a subcategory of 'Son'?, False
Can Sister that is also Thing be considered a subcategory of 'Female'?, False
Can Sister that is also Thing be considered a subcategory of 'Father'?, False
Can Sister that is also Thing be considered a subcategory of 'Child'?, False
Can Sister that is also Thing be considered a subcategory of 'Person'?, False
Can Sister that is also Thing be considered a subcategory of 'Brother'?, False
Can Sister that is also Thing be considered a subcategory of 'Parent'?, False
Can Sister that is also Thing be considered a subcategory of 'Daughter'?, False
Can Sister that is also Thing be considered a subcategory of 'Man'?, False
Can Sister that is also Thing be considered a subcategory of 'Mother'?, False
Can Sister that is also Thing be considered a subcategory of 'GrandParent'?, False
Can Sister that is also Thing be considered a subcategory of 'Sex'?, False
Can Sister that is also Thing be considered a subcategory of 'OffSpring'?, False
Can Sister that is also Thing be considered a subcategory of 'Woman'?, False
Can Sister that is also Thing be considered a subcategory of 'Male'?, False
Can Sister that is also Thing be considered a subcategory of 'Sibling'?, False
Can Sister that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some Sister) that is also something that (hasChild some Thing) be considered a subcategory of 'Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing))'?, False.
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some Sister) that is also something that (hasChild some Thing) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing))'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Son that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Thing that is also something that (hasChild some (Sister that is also Thing)) be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some Thing) be considered a subcategory of 'Female'?, False
Can GrandMother that is also Man be considered a subcategory of 'Woman'?, False
Can Brother be considered a subcategory of 'something that hasSex some Mother'?, False
Can something that hasSibling some Sex be considered a subcategory of 'Son'?, False
Can Father that is also Parent be considered a subcategory of 'Woman'?, False
Can something that hasParent some Daughter be considered a subcategory of 'Son'?, False
Can something that hasSibling some GrandFather be considered a subcategory of 'Father'?, False
Can Father that is also Person be considered a subcategory of 'Sister'?, False
Can something that hasParent some Father be considered a subcategory of 'Father'?, False
Can Female that is also Parent be considered a subcategory of 'GrandParent'?, False
Can Brother be considered a subcategory of 'something that hasParent some GrandParent'?, True
Can Brother be considered a subcategory of 'GrandMother'?, False
Can Brother be considered a subcategory of 'Son'?, False
Can Brother be considered a subcategory of 'Female'?, False
Can Brother be considered a subcategory of 'Father'?, False
Can Brother be considered a subcategory of 'Person'?, True
Can Brother be considered a subcategory of 'Thing'?, False
Can Brother be considered a subcategory of 'Parent'?, True
Can Brother be considered a subcategory of 'Parent that is also Person'?, True
Can Brother be considered a subcategory of 'Daughter'?, False
Can Brother be considered a subcategory of 'Man'?, True
Can Brother be considered a subcategory of 'Man that is also Parent that is also Person'?, TRUE
Can Brother be considered a subcategory of 'Mother'?, False
Can Brother be considered a subcategory of 'GrandParent'?, False
Can Brother be considered a subcategory of 'Sex'?, False
Can Brother be considered a subcategory of 'Sister'?, False
Can Brother be considered a subcategory of 'OffSpring'?, False
Can Brother be considered a subcategory of 'Woman'?, False
Can Brother be considered a subcategory of 'Male'?, True
Can Brother be considered a subcategory of 'Male that is also Man that is also Parent that is also Person'?, True
Can Brother be considered a subcategory of 'Sibling'?, True
Can Brother be considered a subcategory of 'Male that is also Man that is also Parent that is also Person that is also Sibling'?, True
Can Brother be considered a subcategory of 'GrandFather'?, False
Can something that hasSex some Female be considered a subcategory of 'Female'?, False
Can something that hasSibling some Mother be considered a subcategory of 'Daughter'?, False
Can Woman be considered a subcategory of 'something that hasSibling some GrandFather'?, False
Can Male that is also Sibling be considered a subcategory of 'GrandFather'?, False
Can Sister be considered a subcategory of 'something that hasSex some Daughter'?, False
Can Man be considered a subcategory of 'something that hasChild some Sibling'?, True
Can Man be considered a subcategory of 'GrandMother'?, False
Can Man be considered a subcategory of 'Female'?, False
Can Man be considered a subcategory of 'Father'?, False
Can Man be considered a subcategory of 'Person'?, True
Can Man be considered a subcategory of 'Thing'?, True
Can Man be considered a subcategory of 'Person that is also Thing'?, False
Can Man be considered a subcategory of 'Parent'?, False
Can Man be considered a subcategory of 'Daughter'?, False
Can Man be considered a subcategory of 'Mother'?, False
Can Man be considered a subcategory of 'GrandParent'?, False
Can Man be considered a subcategory of 'Sex'?, False
Can Man be considered a subcategory of 'Sister'?, False
Can Man be considered a subcategory of 'OffSpring'?, False
Can Man be considered a subcategory of 'Woman'?, False
Can Man be considered a subcategory of 'Male'?, True
Can Man be considered a subcategory of 'Male that is also Person'?, True
Can Man be considered a subcategory of 'Sibling'?, False
Can Man be considered a subcategory of 'GrandFather'?, False
Can Man be considered a subcategory of 'Male that is also Person that is also Thing'?, True
Can something that hasSex some Sibling be considered a subcategory of 'Brother'?, False
Can something that hasChild some Female be considered a subcategory of 'Mother'?, True
Can something that hasChild some Female be considered a subcategory of 'GrandMother'?, True
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing that is also something that (hasChild some (Brother that is also Child that is also Daughter that is also Father that is also Female that is also Male that is also Man that is also Mother that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Woman that is also Thing))'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandMother'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Daughter'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Mother'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandParent'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Sister'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Woman'?, False
Can Brother that is also Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, True
Can Child that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, True
Can Brother that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, True
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Person that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Person that is also Sex that is also Son that is also Thing be considered a subcategory of 'GrandFather'?, True
Can Brother that is also Father that is also Male that is also Man that is also OffSpring that is also Person that is also Sex that is also Thing be considered a subcategory of 'GrandFather'?, False
Can Woman be considered a subcategory of 'something that hasParent some OffSpring'?, False
Can Person be considered a subcategory of 'something that hasChild some Child'?, True
Can Person be considered a subcategory of 'Female'?, False
Can Person be considered a subcategory of 'Parent'?, False
Can Person be considered a subcategory of 'Daughter'?, False
Can Person be considered a subcategory of 'Man'?, False
Can Person be considered a subcategory of 'GrandParent'?, False
Can Person be considered a subcategory of 'Sex'?, False
Can Person be considered a subcategory of 'Sister'?, False
Can Person be considered a subcategory of 'OffSpring'?, False
Can Person be considered a subcategory of 'Woman'?, False
Can Person be considered a subcategory of 'Male'?, False
Can Person be considered a subcategory of 'Sibling'?, False
Can Person be considered a subcategory of 'GrandFather'?, False
Can GrandMother be considered a subcategory of 'something that hasChild some Child'?, True
Can Thing that is also something that (hasChild some Child) be considered a subcategory of 'Thing that is also something that (hasChild some Child)'?, True
Can GrandFather be considered a subcategory of 'Child'?, False
Can GrandMother be considered a subcategory of 'Person that is also Thing that is also something that (hasChild some Child)'?, True
Can GrandMother be considered a subcategory of 'Parent'?, False
Can GrandMother be considered a subcategory of 'Daughter'?, False
Can GrandMother be considered a subcategory of 'Man'?, False
Can GrandMother be considered a subcategory of 'Mother'?, False
Can GrandMother be considered a subcategory of 'GrandParent'?, True
Can GrandMother be considered a subcategory of 'GrandParent that is also Person that is also Thing that is also something that (hasChild some Child)'?, True
Can GrandMother be considered a subcategory of 'Sex'?, False
Can GrandMother be considered a subcategory of 'Sister'?, False
Can GrandMother be considered a subcategory of 'OffSpring'?, False
Can GrandMother be considered a subcategory of 'Woman'?, True
Can GrandMother be considered a subcategory of 'GrandParent that is also Person that is also Woman that is also Thing that is also something that (hasChild some Child)'?, True
Can GrandMother be considered a subcategory of 'Male'?, False
Can GrandMother be considered a subcategory of 'Sibling'?, False
Can GrandMother be considered a subcategory of 'GrandFather'?, False
Can GrandMother be considered a subcategory of 'GrandParent that is also Person that is also Woman that is also Thing that is also something that (hasChild some (Child that is also Person))'?, True
Can GrandMother be considered a subcategory of 'GrandParent that is also Person that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person))'?, True
Can GrandMother be considered a subcategory of 'GrandParent that is also Person that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, True
Can GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman)) be considered a subcategory of 'GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, False
Can Person be considered a subcategory of 'GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, False.
Can GrandParent be considered a subcategory of 'GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, True
Can Thing be considered a subcategory of 'GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, False
Can Parent be considered a subcategory of 'GrandParent that is also Person that is also Son that is also Woman that is also Thing that is also something that (hasChild some (Child that is also GrandParent that is also Person that is also Woman))'?, False.
Can GrandParent be considered a subcategory of 'GrandParent'?, False
Can GrandFather be considered a subcategory of 'GrandParent'?, True
Can GrandMother be considered a subcategory of 'Child that is also GrandParent that is also Person that is also Woman'?, False
Can Thing be considered a subcategory of 'Child that is also GrandParent that is also Person that is also Woman'?, False
Can Son be considered a subcategory of 'Child that is also GrandParent that is also Person that is also Woman'?, False
Can Female be considered a subcategory of 'Child that is also GrandParent that is also Person that is also Woman'?, True
Can Female be considered a subcategory of 'Child that is also Daughter that is also GrandParent that is also Parent that is also Person that is also Sex that is also Woman that is also Thing'?, False
Can Man be considered a subcategory of 'something that hasSex some Child'?, False
Can OffSpring that is also Sex be considered a subcategory of 'Woman'?, False
Can GrandMother that is also Sister be considered a subcategory of 'Male'?, False
Can Man be considered a subcategory of 'something that hasSex some GrandFather'?, True
Can GrandMother be considered a subcategory of 'something that hasSex some GrandFather'?, False
Can Thing be considered a subcategory of 'something that hasSex some GrandFather'?, False
Can Son be considered a subcategory of 'something that hasSex some GrandFather'?, True
Can Thing that is also something that (hasSex some GrandFather) be considered a subcategory of 'Thing that is also something that (hasSex some GrandFather)'?, False
Can Son be considered a subcategory of 'Son'?, False
Can Person be considered a subcategory of 'Thing that is also something that (hasSex some GrandFather)'?, True
Can Thing be considered a subcategory of 'Thing that is also something that (hasSex some GrandFather)'?, True
Can Mother be considered a subcategory of 'GrandFather'?, False
Can Sex be considered a subcategory of 'GrandFather'?, False
Can Sister be considered a subcategory of 'GrandFather'?, False
Can Woman be considered a subcategory of 'GrandFather'?, False
Can Thing be considered a subcategory of 'Thing that is also something that (hasSex some (GrandFather that is also Thing))'?, True
Can Thing that is also something that (hasSex some (GrandFather that is also Thing)) be considered a subcategory of 'Thing that is also something that (hasSex some (GrandFather that is also Thing))'?, True
Can GrandMother be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Thing be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Person be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Mother be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Sex be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Sister be considered a subcategory of 'GrandFather that is also Thing'?, False
Can Woman be considered a subcategory of 'GrandFather that is also Thing'?, False
Can GrandParent be considered a subcategory of 'something that hasChild some Man'?, True
Can GrandMother be considered a subcategory of 'something that hasChild some Man'?, True
Can Thing that is also something that (hasChild some Man) be considered a subcategory of 'Thing that is also something that (hasChild some Man)'?, True
Can Mother be considered a subcategory of 'Man'?, False
Can Sex be considered a subcategory of 'Man'?, False
Can Sister be considered a subcategory of 'Man'?, False
Can Woman be considered a subcategory of 'Man'?, False
Can GrandFather be considered a subcategory of 'Man'?, True
Can GrandFather be considered a subcategory of 'GrandMother'?, False
Can GrandFather be considered a subcategory of 'Thing'?, False
Can GrandFather be considered a subcategory of 'Son'?, False
Can GrandFather be considered a subcategory of 'Female'?, False
Can GrandFather be considered a subcategory of 'Father'?, False
Can GrandFather be considered a subcategory of 'Person'?, True
Can GrandFather be considered a subcategory of 'Man that is also Person'?, True
Can GrandFather be considered a subcategory of 'Brother'?, False
Can GrandFather be considered a subcategory of 'Parent'?, False
Can GrandFather be considered a subcategory of 'Mother'?, False
Can GrandFather be considered a subcategory of 'GrandParent that is also Man that is also Person'?, True
Can GrandFather be considered a subcategory of 'Sex'?, False
Can GrandFather be considered a subcategory of 'Sister'?, False
Can GrandFather be considered a subcategory of 'Woman'?, False
Can GrandFather be considered a subcategory of 'Male'?, False
Can GrandFather be considered a subcategory of 'Sibling'?, False
Can GrandMother that is also Mother be considered a subcategory of 'GrandFather'?, False
Can Father that is also Sex be considered a subcategory of 'Daughter'?, False
Can something that hasSibling some Sister be considered a subcategory of 'Mother'?, False
Can something that hasParent some Child be considered a subcategory of 'Brother'?, False
Can Brother that is also Parent be considered a subcategory of 'Woman'?, False
Can OffSpring that is also Sibling be considered a subcategory of 'Female'?, False
Can Father that is also Man be considered a subcategory of 'GrandMother'?, False
Can Sex that is also Woman be considered a subcategory of 'GrandFather'?, False
Can something that hasParent some GrandParent be considered a subcategory of 'Father'?, True
Can something that hasParent some GrandParent be considered a subcategory of 'GrandMother'?, False
Can something that hasParent some GrandParent be considered a subcategory of 'Son'?, False
Can something that hasParent some GrandParent be considered a subcategory of 'Female'?, True
Can Thing be considered a subcategory of 'Thing that is also something that (hasParent some (Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing))'?, True
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'GrandMother'?, False
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Female'?, False
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Daughter'?, False
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Mother'?, False
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Sister'?, False
Can Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing be considered a subcategory of 'Woman'?, False
Can Thing that is also something that (hasParent some Brother) that is also something that (hasParent some (Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing)) be considered a subcategory of 'Thing that is also something that (hasParent some (Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing))'?, True
Can Thing that is also something that (hasParent some (Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing)) be considered a subcategory of 'Thing that is also something that (hasParent some (Brother that is also Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing))'?, True
Can Thing that is also something that (hasParent some (Child that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing)) be considered a subcategory of 'Female'?, False
Can Thing that is also something that (hasParent some (Brother that is also Father that is also GrandFather that is also GrandParent that is also Male that is also Man that is also OffSpring that is also Parent that is also Person that is also Sex that is also Sibling that is also Son that is also Thing)) be considered a subcategory of 'Female'?, False
